x_k,y_k,theta_k,Delta_k,delta_k
-0.7365903258323669,-0.7525547742843628,4.384436190164829,-0.006000000238418579,0.6499801635742187
-0.7386243939399719,-0.7603999972343445,4.3682924389021425,-0.006000000238418579,0.6499801635742187
-0.7428156137466431,-0.7689284086227417,4.350386624239092,-0.006000000238418579,0.6499801635742187
-0.7456177473068237,-0.7755752801895142,4.335588188395947,-0.006000000238418579,0.6499801635742187
-0.7483144402503967,-0.7831709384918213,4.32682898756451,-0.006000000238418579,0.6499801635742187
-0.7525337934494019,-0.7899826765060425,4.308055067484903,-0.006000000238418579,0.6499801635742187
-0.7568491101264954,-0.7979822754859924,4.314980332848988,-0.006000000238418579,0.6499801635742187
-0.7604361772537231,-0.8047813773155212,4.275066747485345,-0.006000000238418579,0.6499801635742187
-0.7647708654403687,-0.8117315769195557,4.263157492802161,-0.006000000238418579,0.6499801635742187
-0.7693105936050415,-0.818739652633667,4.261389266838057,-0.006000000238418579,0.6499801635742187
-0.7732059955596924,-0.8257896304130554,4.234447452955863,-0.006000000238418579,0.6499801635742187
-0.7777395844459534,-0.8325917720794678,4.221103527903738,-0.006000000238418579,0.6499801635742187
-0.7810255289077759,-0.8399356603622437,4.216633613141491,-0.006000000238418579,0.6499801635742187
-0.7859030961990356,-0.8462433815002441,4.193556116607063,-0.006000000238418579,0.6499801635742187
-0.7905147075653076,-0.8534569144248962,4.190803609988462,-0.006000000238418579,0.6499801635742187
-0.7932013273239136,-0.8596340417861938,4.168814844065868,-0.006000000238418579,0.6499801635742187
-0.8002409338951111,-0.8655872344970703,4.1458920728572695,-0.006000000238418579,0.6499801635742187
-0.8048917055130005,-0.8721218109130859,4.1320637177174735,-0.006000000238418579,0.6499801635742187
-0.8077365159988403,-0.8791958093643188,4.112933137338017,-0.006000000238418579,0.6499801635742187
-0.8133261203765869,-0.8852663636207581,4.111609537435095,-0.006000000238418579,0.6499801635742187
-0.8199239373207092,-0.8914375305175781,4.087728800662164,-0.006000000238418579,0.6499801635742187
-0.8248659372329712,-0.8976237177848816,4.073067747725962,-0.006000000238418579,0.0
-0.8298686146736145,-0.9035419821739197,4.070814997036647,-0.006000000238418579,0.0
-0.833740234375,-0.9091271162033081,4.035555272514641,-0.006000000238418579,0.0
-0.8416401147842407,-0.9157177209854126,4.027354878842852,-0.006000000238418579,0.0
-0.8467560410499573,-0.9218212366104126,4.0126000048520325,-0.006000000238418579,0.0
-0.8535586595535278,-0.9276024699211121,3.99610015003558,-0.006000000238418579,0.0
-0.8586812615394592,-0.9332893490791321,3.9794743159381176,-0.006000000238418579,0.0
-0.8628444075584412,-0.939378023147583,3.969869512538807,-0.006000000238418579,0.0
-0.8687912225723267,-0.9449797868728638,3.9589606001466424,-0.006000000238418579,0.0
-0.8765236735343933,-0.9498770833015442,3.937008091832739,-0.006000000238418579,0.0
-0.8818994760513306,-0.9556269645690918,3.923261806238804,-0.006000000238418579,0.0
-0.8888684511184692,-0.9609835743904114,3.9138371333513238,-0.006000000238418579,0.0
-0.8942955136299133,-0.9661042094230652,3.8977276653436252,-0.006000000238418579,0.0
-0.9009624719619751,-0.9687002301216125,3.9042794543845947,-0.006000000238418579,0.0
-0.9064278602600098,-0.9768217206001282,3.8702647092057703,-0.006000000238418579,0.0
-0.9125267863273621,-0.9818835854530334,3.859324440666679,-0.006000000238418579,0.0
-0.9197401404380798,-0.9869179129600525,3.8495488998206606,-0.006000000238418579,0.0
-0.9254179000854492,-0.9919538497924805,3.8368222509539334,-0.006000000238418579,0.0
-0.932147741317749,-0.9969216585159302,3.830168177202899,-0.006000000238418579,0.0
-0.9383214116096497,-1.0023237466812134,3.8225157350138517,-0.006000000238418579,0.0
-0.9443833827972412,-1.0076204538345337,3.816793493238015,-0.006000000238418579,0.0
-0.9499887824058533,-1.013270616531372,3.8110965543444064,-0.006000000238418579,0.0
-0.956750214099884,-1.0183053016662598,3.804231615972016,-0.006000000238418579,0.0
-0.9625718593597412,-1.0238184928894043,3.800393307133109,-0.006000000238418579,0.0
-0.9690390825271606,-1.0288764238357544,3.795507296242665,-0.006000000238418579,0.0
-0.975783109664917,-1.0340454578399658,3.7926637673572032,-0.006000000238418579,0.0
-0.9816094040870667,-1.0401827096939087,3.800417292824322,-0.006000000238418579,0.0
-0.9886124730110168,-1.0451140403747559,3.790037357813812,-0.006000000238418579,0.0
-0.994075357913971,-1.05134117603302,3.7984670040390514,-0.006000000238418579,0.0
-1.001510500907898,-1.0567712783813477,3.787496714583755,-0.006000000238418579,0.0
-1.0070587396621704,-1.0631053447723389,3.7990338856765904,-0.006000000238418579,0.0
-1.013619303703308,-1.0687541961669922,3.797058740687712,-0.006000000238418579,0.0
-1.0208461284637451,-1.0739104747772217,3.7876931122214614,-0.006000000238418579,0.0
-1.0271821022033691,-1.079584002494812,3.789873594683974,-0.006000000238418579,0.0
-1.0338655710220337,-1.0852775573730469,3.788559926248502,-0.006000000238418579,0.0
-1.039867877960205,-1.090932011604309,3.7895833697599506,-0.006000000238418579,0.0
-1.0461429357528687,-1.0967048406600952,3.78931124637423,-0.006000000238418579,0.0
-1.052935004234314,-1.1027753353118896,3.7876185728368266,-0.006000000238418579,0.0
-1.058746576309204,-1.1086839437484741,3.7891067971074373,-0.006000000238418579,0.0
-1.0642364025115967,-1.1151795387268066,3.78534263908357,-0.006000000238418579,0.0
-1.072898268699646,-1.1198416948318481,3.786260938114291,-0.006000000238418579,0.0
-1.0797182321548462,-1.1260370016098022,3.803693181396286,-0.006000000238418579,0.0
-1.0856389999389648,-1.1309078931808472,3.787837017114991,-0.006000000238418579,0.0
-1.0920555591583252,-1.1364539861679077,3.785382933725211,-0.006000000238418579,0.0
-1.098352074623108,-1.141664743423462,3.786227563302258,-0.006000000238418579,0.0
-1.10371994972229,-1.1478358507156372,3.7937373835718615,-0.006000000238418579,0.0
-1.111392855644226,-1.1531528234481812,3.7830667963964775,-0.006000000238418579,0.0
-1.1178669929504395,-1.1587145328521729,3.7878594808021346,-0.006000000238418579,0.0
-1.124950885772705,-1.1645995378494263,3.7861622884888186,-0.006000000238418579,0.0
-1.131591796875,-1.1703072786331177,3.7864173606323512,-0.006000000238418579,0.0
-1.1379382610321045,-1.1763333082199097,3.7920808630159173,-0.006000000238418579,0.0
-1.143686056137085,-1.1821486949920654,3.7938750100032594,-0.006000000238418579,0.0
-1.15009343624115,-1.1879080533981323,3.7919565852491726,-0.006000000238418579,0.0
-1.1565883159637451,-1.1943281888961792,3.7985893556360515,-0.006000000238418579,0.0
-1.1631560325622559,-1.2001631259918213,3.798396401063266,-0.006000000238418579,0.0
-1.169202208518982,-1.20561945438385,3.795406936197729,-0.006000000238418579,0.0
-1.1751850843429565,-1.2119309902191162,3.790860431377136,-0.006000000238418579,0.0
-1.1828439235687256,-1.2175936698913574,3.7964746153178255,-0.006000000238418579,0.0
-1.1903393268585205,-1.2226132154464722,3.7912604982761025,-0.006000000238418579,0.0
-1.1966437101364136,-1.2282716035842896,3.7930046020341464,-0.006000000238418579,0.0
-1.203465223312378,-1.2341278791427612,3.789788132224669,-0.006000000238418579,0.0
-1.2092442512512207,-1.2399076223373413,3.792956770699953,-0.006000000238418579,0.0
-1.2166749238967896,-1.2458804845809937,3.791062156609908,-0.006000000238418579,0.0
-1.2221304178237915,-1.2526400089263916,3.800306873732297,-0.006000000238418579,0.0
-1.2290858030319214,-1.257854700088501,3.795561658605337,-0.006000000238418579,0.0
-1.2363771200180054,-1.2634836435317993,3.7890087796954908,-0.006000000238418579,0.0
-1.2416424751281738,-1.2699204683303833,3.7992997222747555,-0.006000000238418579,0.0
-1.2492958307266235,-1.2748054265975952,3.789217398194202,-0.006000000238418579,0.0
-1.2538145780563354,-1.2810249328613281,3.7995790234564715,-0.006000000238418579,0.0
-1.261803388595581,-1.2859666347503662,3.7917530415016545,-0.006000000238418579,0.0
-1.266767144203186,-1.292933702468872,3.800935340786801,-0.006000000238418579,0.0
-1.2747769355773926,-1.2978535890579224,3.7894489226049726,-0.006000000238418579,0.0
-1.2821358442306519,-1.3038537502288818,3.79033723989643,-0.006000000238418579,0.0
-1.286888837814331,-1.31022310256958,3.801723375471702,-0.006000000238418579,0.0
-1.2945038080215454,-1.3155086040496826,3.790961123187818,-0.006000000238418579,0.0
-1.3009276390075684,-1.3215049505233765,3.791057973793173,-0.006000000238418579,0.0
-1.3069020509719849,-1.3273416757583618,3.791846288036603,-0.006000000238418579,0.0
-1.3125240802764893,-1.3338619470596313,3.7839701610636607,-0.006000000238418579,0.0
-1.3204394578933716,-1.3394758701324463,3.789526593225156,-0.006000000238418579,0.0
-1.327011227607727,-1.3450998067855835,3.7922676112536693,-0.006000000238418579,0.0
-1.333931565284729,-1.3511033058166504,3.7915365039568383,-0.006000000238418579,0.0
-1.3402607440948486,-1.3569327592849731,3.7929158465883086,-0.006000000238418579,0.0
-1.3470561504364014,-1.3634552955627441,3.7899896974322598,-0.006000000238418579,0.0
-1.353502869606018,-1.3689454793930054,3.7960129071287336,-0.006000000238418579,0.0
-1.3599114418029785,-1.374804139137268,3.7969617492419645,-0.006000000238418579,0.0
-1.3662837743759155,-1.380661964416504,3.794645804020867,-0.006000000238418579,0.0
-1.372642159461975,-1.3867824077606201,3.797761716465259,-0.006000000238418579,0.0
-1.379884958267212,-1.392408847808838,3.7943685482507044,-0.006000000238418579,0.0
-1.3863126039505005,-1.3988182544708252,3.7878407063061608,-0.006000000238418579,0.0
-1.3927885293960571,-1.404890775680542,3.79853226240919,-0.006000000238418579,0.0
-1.3991789817810059,-1.4107465744018555,3.8029047794334203,-0.006000000238418579,0.0
-1.4058129787445068,-1.4161806106567383,3.79348821897315,-0.006000000238418579,0.0
-1.4123700857162476,-1.421844482421875,3.7933283994581304,-0.006000000238418579,0.0
-1.4185593128204346,-1.427886724472046,3.7967298373215526,-0.006000000238418579,0.0
-1.425417423248291,-1.433799386024475,3.7967516407106383,-0.006000000238418579,0.0
-1.4314314126968384,-1.4394357204437256,3.7923226432928967,-0.006000000238418579,0.0
-1.4388883113861084,-1.4456079006195068,3.7934687335875825,-0.006000000238418579,0.0
-1.4450771808624268,-1.4516757726669312,3.795657151602141,-0.006000000238418579,0.0
-1.4515101909637451,-1.4576466083526611,3.7981727820647264,-0.006000000238418579,0.0
-1.4585292339324951,-1.4635080099105835,3.795565644719432,-0.006000000238418579,0.0
-1.4650976657867432,-1.4696472883224487,3.7969669461811946,-0.006000000238418579,0.0
-1.471787929534912,-1.4755358695983887,3.7956843219544725,-0.006000000238418579,0.0
-1.4784424304962158,-1.4812719821929932,3.798041549093799,-0.006000000238418579,0.0
-1.4858005046844482,-1.4873439073562622,3.7966819176224793,-0.006000000238418579,0.0
-1.4925329685211182,-1.4935609102249146,3.797414809121906,-0.006000000238418579,0.0
-1.4991419315338135,-1.5000250339508057,3.801999666978852,-0.006000000238418579,0.0
-1.5053192377090454,-1.5058199167251587,3.7995088753578847,-0.006000000238418579,0.0
-1.511899471282959,-1.511873483657837,3.795958578381401,-0.006000000238418579,0.0
-1.5190348625183105,-1.5180200338363647,3.7945901635179307,-0.006000000238418579,0.0
-1.525696039199829,-1.523883581161499,3.7973380133096475,-0.006000000238418579,0.0
-1.5323736667633057,-1.5302122831344604,3.7971939810573736,-0.006000000238418579,0.0
-1.5396192073822021,-1.536365032196045,3.799030823130665,-0.006000000238418579,0.0
-1.5465178489685059,-1.5423836708068848,3.798478010465653,-0.006000000238418579,0.0
-1.5532610416412354,-1.5481294393539429,3.793782400082299,-0.006000000238418579,0.0
-1.5596508979797363,-1.5541791915893555,3.791013396543799,-0.006000000238418579,0.0
-1.5666180849075317,-1.5597808361053467,3.793533849755006,-0.006000000238418579,0.0
-1.5737944841384888,-1.5656647682189941,3.7927259712164267,-0.006000000238418579,0.0
-1.5804094076156616,-1.5714665651321411,3.7938346808044825,-0.006000000238418579,0.0
-1.587182641029358,-1.5775017738342285,3.7868700528077777,-0.006000000238418579,0.0
-1.5936013460159302,-1.58317232131958,3.7942401319456978,-0.006000000238418579,0.0
-1.6009105443954468,-1.5893831253051758,3.7932475340114498,-0.006000000238418579,0.0
-1.6068464517593384,-1.5952308177947998,3.7939057132820335,-0.006000000238418579,0.0
-1.6139379739761353,-1.6010149717330933,3.795653492159144,-0.006000000238418579,0.0
-1.6205030679702759,-1.6069021224975586,3.7941022416730057,-0.006000000238418579,0.0
-1.6279115676879883,-1.6126608848571777,3.7910473651543035,-0.006000000238418579,0.0
-1.6342267990112305,-1.6185377836227417,3.792532971787109,-0.006000000238418579,0.0
-1.6409170627593994,-1.6243855953216553,3.793523217685998,-0.006000000238418579,0.0
-1.6481105089187622,-1.6305170059204102,3.793425372830824,-0.006000000238418579,0.0
-1.6543508768081665,-1.6367391347885132,3.795608952454726,-0.006000000238418579,0.0
-1.6609456539154053,-1.6424428224563599,3.79563508116165,-0.006000000238418579,0.0
-1.6675914525985718,-1.648298740386963,3.791945776668903,-0.006000000238418579,0.0
-1.6739888191223145,-1.6539771556854248,3.7927940608741078,-0.006000000238418579,0.0
-1.6806350946426392,-1.659735918045044,3.7929850182768368,-0.006000000238418579,0.0
-1.6881425380706787,-1.6656217575073242,3.7914695954828064,-0.006000000238418579,0.0
-1.6946431398391724,-1.6715861558914185,3.7927874160998263,-0.006000000238418579,0.0
-1.7015591859817505,-1.6776362657546997,3.7926109199804867,-0.006000000238418579,0.0
-1.7075302600860596,-1.6835277080535889,3.793382326999429,-0.006000000238418579,0.0
-1.7141464948654175,-1.6894056797027588,3.796209908618337,-0.006000000238418579,0.0
-1.7201862335205078,-1.6950950622558594,3.7891081877900685,-0.006000000238418579,0.0
-1.726844072341919,-1.7008236646652222,3.7963171039046166,-0.006000000238418579,0.0
-1.7336245775222778,-1.7066247463226318,3.7951548999185096,-0.006000000238418579,0.0
-1.740620732307434,-1.7126426696777344,3.7976034974840513,-0.006000000238418579,0.0
-1.7476822137832642,-1.7184021472930908,3.7927734887099787,-0.006000000238418579,0.0
-1.753652811050415,-1.7244319915771484,3.7985996645929956,-0.006000000238418579,0.0
-1.760047197341919,-1.7303946018218994,3.7984388201834793,-0.006000000238418579,0.0
-1.766055703163147,-1.7361626625061035,3.798180559139876,-0.006000000238418579,0.0
-1.7724007368087769,-1.741979718208313,3.7981290364772406,-0.006000000238418579,0.0
-1.77876877784729,-1.7478946447372437,3.7963433090169043,-0.006000000238418579,0.0
-1.7855737209320068,-1.754321575164795,3.7995828648836305,-0.006000000238418579,0.0
-1.7928515672683716,-1.7599724531173706,3.796985642590398,-0.006000000238418579,0.0
-1.799836277961731,-1.7661230564117432,3.798584337647752,-0.006000000238418579,0.0
-1.8064074516296387,-1.7719918489456177,3.797413885773348,-0.006000000238418579,0.0
-1.812873363494873,-1.7777817249298096,3.8006271914472336,-0.006000000238418579,0.0
-1.8181976079940796,-1.7836416959762573,3.801198274759962,-0.006000000238418579,0.0
-1.8245264291763306,-1.7896502017974854,3.8057455191960465,-0.006000000238418579,0.0
-1.8319875001907349,-1.7953956127166748,3.7968679498376225,-0.006000000238418579,0.0
-1.8389874696731567,-1.8014463186264038,3.796533147830606,-0.006000000238418579,0.0
-1.8462451696395874,-1.8074721097946167,3.7994362378897995,-0.006000000238418579,0.0
-1.8526637554168701,-1.8136701583862305,3.7976143748334827,-0.006000000238418579,0.0
-1.859488606452942,-1.8197097778320312,3.7986270571106275,-0.006000000238418579,0.0
-1.8660612106323242,-1.8255633115768433,3.7951129836646063,-0.006000000238418579,0.0
-1.8725495338439941,-1.8312029838562012,3.795236878850804,-0.006000000238418579,0.0
-1.8789117336273193,-1.836859107017517,3.795610399732568,-0.006000000238418579,0.0
-1.8843116760253906,-1.8428822755813599,3.8063338605836434,-0.006000000238418579,0.0
-1.8924458026885986,-1.8485852479934692,3.7997233825163113,-0.006000000238418579,0.0
-1.8991791009902954,-1.8549840450286865,3.802553433840818,-0.006000000238418579,0.0
-1.9057989120483398,-1.8607677221298218,3.7968571445041253,-0.006000000238418579,0.0
-1.9127825498580933,-1.8666718006134033,3.798843519164647,-0.006000000238418579,0.0
-1.9189733266830444,-1.8725547790527344,3.795914771330113,-0.006000000238418579,0.0
-1.9254733324050903,-1.878572940826416,3.7997110390294306,-0.006000000238418579,0.0
-1.932358741760254,-1.885003685951233,3.7902867163598253,-0.006000000238418579,-0.22784118652343752
-1.9381695985794067,-1.8903685808181763,3.7960906385081676,-0.006000000238418579,-0.22784118652343752
-1.9460246562957764,-1.8980940580368042,3.7826674355367995,-0.006000000238418579,-0.22784118652343752
-1.9524834156036377,-1.9027256965637207,3.791824843858979,-0.006000000238418579,-0.22784118652343752
-1.9586209058761597,-1.9077361822128296,3.7901680170183907,-0.006000000238418579,-0.22784118652343752
-1.9656497240066528,-1.9140574932098389,3.7947765786678067,-0.006000000238418579,-0.22784118652343752
-1.9717439413070679,-1.9196536540985107,3.797902043710848,-0.006000000238418579,-0.22784118652343752
-1.978123426437378,-1.9243162870407104,3.7993764971829607,-0.006000000238418579,-0.22784118652343752
-1.9841183423995972,-1.929876446723938,3.802791573006762,-0.006000000238418579,-0.22784118652343752
-1.9911493062973022,-1.9381370544433594,3.806199846521454,-0.006000000238418579,-0.22784118652343752
-1.9985949993133545,-1.943605661392212,3.800263459781855,-0.006000000238418579,-0.4087692260742188
-2.0052266120910645,-1.949599266052246,3.8062657637770183,-0.006000000238418579,-0.4087692260742188
-2.0106170177459717,-1.956221580505371,3.80166467356807,-0.006000000238418579,-0.4087692260742188
-2.0169873237609863,-1.9626133441925049,3.8172101681679944,-0.006000000238418579,-0.4087692260742188
-2.0473594665527344,-1.9413657188415527,4.071283211451464,-0.006000000238418579,-0.4087692260742188
-2.027963876724243,-1.973584532737732,3.815177827077911,-0.006000000238418579,-0.4087692260742188
-2.0335800647735596,-1.9812157154083252,3.8471173773034195,-0.006000000238418579,-0.4087692260742188
-2.039642095565796,-1.98862624168396,3.8527218195457738,-0.006000000238418579,-0.4087692260742188
-2.0460596084594727,-1.9946345090866089,3.85093527664971,-0.006000000238418579,-0.4087692260742188
-2.052020788192749,-1.9985461235046387,3.8537363343315745,-0.006000000238418579,-0.4087692260742188
-2.0576627254486084,-2.0078189373016357,3.8663743774368373,-0.006000000238418579,-0.65
-2.0622692108154297,-2.0154542922973633,3.8881517092493505,-0.006000000238418579,-0.65
-2.0680086612701416,-2.0222063064575195,3.88905913367904,-0.006000000238418579,-0.65
-2.0725507736206055,-2.028411626815796,3.9049082628830676,-0.006000000238418579,-0.65
-2.0779061317443848,-2.035011053085327,3.906794586443229,-0.006000000238418579,-0.65
-2.0805814266204834,-2.0517516136169434,3.866089065069314,-0.006000000238418579,-0.65
-2.090097188949585,-2.0507235527038574,3.9254657826211132,-0.006000000238418579,-0.65
-2.093320846557617,-2.057795524597168,3.950502273645259,-0.006000000238418579,-0.65
-2.0986547470092773,-2.0655648708343506,3.9700074729493524,-0.006000000238418579,-0.65
-2.1031386852264404,-2.0731561183929443,3.971835994820757,-0.006000000238418579,-0.65
-2.106180191040039,-2.0797481536865234,3.985655055227782,-0.006000000238418579,-0.65
-2.109253406524658,-2.0861833095550537,3.991609041399024,-0.006000000238418579,-0.65
-2.1151561737060547,-2.095067262649536,4.003076918389009,-0.006000000238418579,-0.65
-2.118435859680176,-2.1012516021728516,4.024060970731393,-0.006000000238418579,-0.65
-2.118435859680176,-2.1012516021728516,4.024060970731393,-0.006000000238418579,-0.65
-2.1264243125915527,-2.1165599822998047,4.073924210874393,-0.006000000238418579,-0.65
-2.1292247772216797,-2.1259570121765137,4.086466648626686,-0.006000000238418579,-0.65
-2.1321377754211426,-2.1344211101531982,4.102467703968529,-0.006000000238418579,-0.65
-2.134817600250244,-2.1423189640045166,4.121442572550242,-0.006000000238418579,-0.65
-2.135927438735962,-2.1499125957489014,4.158371877572126,-0.006000000238418579,-0.65
-2.1385769844055176,-2.158114194869995,4.16665232012506,-0.006000000238418579,-0.65
-2.151646614074707,-2.1607234477996826,4.250225526963602,-0.006000000238418579,-0.65
-2.1436522006988525,-2.1738152503967285,4.200262710944612,-0.006000000238418579,-0.65
-2.1453943252563477,-2.1822779178619385,4.229567427186236,-0.006000000238418579,-0.65
-2.14709734916687,-2.1906161308288574,4.245782839957668,-0.006000000238418579,-0.65
-2.149184226989746,-2.1982736587524414,4.256521115054102,-0.006000000238418579,-0.65
-2.15047287940979,-2.2068896293640137,4.277920958680043,-0.006000000238418579,-0.65
-2.151198148727417,-2.215085744857788,4.299320604458585,-0.006000000238418579,-0.65
-2.1519720554351807,-2.224349021911621,4.317692736013065,-0.006000000238418579,-0.65
-2.1519720554351807,-2.224349021911621,4.317692736013065,-0.006000000238418579,-0.65
-2.1556310653686523,-2.2398648262023926,4.340524850351261,-0.006000000238418579,-0.65
-2.1546168327331543,-2.249437093734741,4.374501027414896,-0.006000000238418579,-0.65
-2.1552417278289795,-2.257800340652466,4.409081346508509,-0.006000000238418579,-0.65
-2.1552417278289795,-2.257800340652466,4.409081346508509,-0.006000000238418579,-0.65
-2.1552417278289795,-2.257800340652466,4.409081346508509,-0.006000000238418579,-0.65
-2.157658100128174,-2.2801504135131836,4.429287885202791,-0.006000000238418579,-0.65
-2.1576056480407715,-2.2890357971191406,4.439323561496488,-0.006000000238418579,-0.65
-2.155926465988159,-2.2984135150909424,4.47395499238523,-0.006000000238418579,-0.65
-2.1558163166046143,-2.306485176086426,4.488420376363651,-0.006000000238418579,-0.65
-2.155871629714966,-2.3147594928741455,4.502494485696926,-0.006000000238418579,-0.65
-2.1575937271118164,-2.321296215057373,4.499205942366462,-0.006000000238418579,-0.65
-2.154080390930176,-2.3297433853149414,4.538188688035167,-0.006000000238418579,0.0
-2.154080390930176,-2.3297433853149414,4.538188688035167,-0.006000000238418579,0.0
-2.1564695835113525,-2.3442885875701904,4.542835831182446,-0.006000000238418579,0.0
-2.154794454574585,-2.354020833969116,4.590354308450405,-0.006000000238418579,0.0
-2.1547939777374268,-2.3616347312927246,4.573993646412391,-0.006000000238418579,0.0
-2.152559995651245,-2.370866060256958,4.615852226054704,-0.006000000238418579,0.0
-2.152559995651245,-2.370866060256958,4.615852226054704,-0.006000000238418579,0.0
-2.156346321105957,-2.3849709033966064,4.644363484833887,-0.006000000238418579,0.0
-2.1493635177612305,-2.3952741622924805,4.655702282139652,-0.006000000238418579,0.0
-2.147813320159912,-2.4044971466064453,4.673912060550251,-0.006000000238418579,0.0
-2.1481540203094482,-2.408176898956299,4.671575104866137,-0.006000000238418579,0.0
-2.1437108516693115,-2.4200491905212402,4.717764503774449,-0.006000000238418579,0.0
-2.1423397064208984,-2.4276864528656006,4.7131565582750845,-0.006000000238418579,0.0
-2.1435935497283936,-2.435019016265869,4.742459307342773,-0.006000000238418579,0.0
-2.1401822566986084,-2.444035053253174,4.743836402876464,-0.006000000238418579,0.0
-2.1387381553649902,-2.4536967277526855,4.746885866815838,-0.006000000238418579,0.0
-2.13655161857605,-2.4610071182250977,4.756952876649251,-0.006000000238418579,0.0
-2.135082483291626,-2.4698991775512695,4.772804632140893,-0.006000000238418579,0.0
-2.135082483291626,-2.4698991775512695,4.772804632140893,-0.006000000238418579,0.0
-2.135082483291626,-2.4698991775512695,4.772804632140893,-0.006000000238418579,0.0
-2.1304256916046143,-2.4934966564178467,4.793468175606502,-0.006000000238418579,0.0
-2.1304256916046143,-2.4934966564178467,4.793468175606502,-0.006000000238418579,0.0
-2.1304256916046143,-2.4934966564178467,4.793468175606502,-0.006000000238418579,0.0
-2.129075527191162,-2.5137939453125,4.783395563827644,-0.006000000238418579,0.0
-2.1244616508483887,-2.5269434452056885,4.810682961413017,-0.006000000238418579,0.0
-2.123173713684082,-2.5353477001190186,4.813909175070059,-0.006000000238418579,0.0
-2.123173713684082,-2.5353477001190186,4.813909175070059,-0.006000000238418579,0.0
-2.123173713684082,-2.5353477001190186,4.813909175070059,-0.006000000238418579,0.0
-2.1200530529022217,-2.560892105102539,4.815195096311868,-0.006000000238418579,0.0
-2.119190216064453,-2.5680665969848633,4.803569027559717,-0.006000000238418579,0.0
-2.119190216064453,-2.5680665969848633,4.803569027559717,-0.006000000238418579,0.0
-2.1164584159851074,-2.584726333618164,4.80137895126169,-0.006000000238418579,0.0
-2.115283489227295,-2.593658924102783,4.805288810561371,-0.006000000238418579,0.0
-2.1139461994171143,-2.602280378341675,4.801322546394388,-0.006000000238418579,0.0
-2.1139461994171143,-2.602280378341675,4.801322546394388,-0.006000000238418579,0.0
-2.1113123893737793,-2.619950532913208,4.796284226764352,-0.006000000238418579,0.0
-2.110333204269409,-2.6285347938537598,4.799615018773688,-0.006000000238418579,0.0
-2.109266996383667,-2.636686086654663,4.807083726766042,-0.006000000238418579,0.0
-2.1077466011047363,-2.645644426345825,4.804826599896388,-0.006000000238418579,0.0
-2.106841564178467,-2.6538143157958984,4.800737951579714,-0.006000000238418579,0.0
-2.106841564178467,-2.6538143157958984,4.800737951579714,-0.006000000238418579,0.0
-2.106841564178467,-2.6538143157958984,4.800737951579714,-0.006000000238418579,0.0
-2.106841564178467,-2.6538143157958984,4.800737951579714,-0.006000000238418579,0.0
-2.1003544330596924,-2.688664436340332,4.8072435696305185,-0.006000000238418579,0.0
-2.0990068912506104,-2.697244167327881,4.812265282392598,-0.006000000238418579,0.0
-2.1046624183654785,-2.701753854751587,4.807871998330359,-0.006000000238418579,0.0
-2.1046624183654785,-2.701753854751587,4.807871998330359,-0.006000000238418579,0.0
-2.1046624183654785,-2.701753854751587,4.807871998330359,-0.006000000238418579,0.0
-2.1046624183654785,-2.701753854751587,4.807871998330359,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.0967466831207275,-2.736229658126831,4.785499608624355,-0.006000000238418579,0.0
-2.058687925338745,-2.9335639476776123,4.841598024838915,-0.006000000238418579,0.0
-2.058687925338745,-2.9335639476776123,4.841598024838915,-0.006000000238418579,0.0
-2.0512514114379883,-2.9570465087890625,4.818247176360925,-0.006000000238418579,0.0
-2.0512514114379883,-2.9570465087890625,4.818247176360925,-0.006000000238418579,0.0
